Entry_ID,Date,Grid_ID,Lat_Min,Lat_Max,Lon_Min,Lon_Max,T_degC,Salnty,O2ml_L,O2Sat,ChlorA,Phaeop,NO3uM
6517,06/18/2018,grid337,31.638,31.681,-123.099,-123.048,16.455,33.541,5.691,102.077,0.103,0.028,0.0
6518,06/18/2018,grid372,31.899,31.942,-124.186,-124.134,16.706,33.577,5.659,102.02,0.093,0.023,0.0
6519,06/18/2018,grid426,32.203,32.246,-123.513,-123.462,16.459,33.516,5.676,101.79,0.097,0.043,0.0
6520,06/19/1984,grid556,32.812,32.855,-117.561,-117.51,18.865,33.63,5.998,112.508,0.247,0.142,0.092
6521,06/19/1984,grid587,32.942,32.986,-117.354,-117.302,17.18,33.585,6.38,116.1,0.6,0.35,0.1
6522,06/19/2018,grid498,32.551,32.594,-122.84,-122.789,16.114,33.448,5.764,102.625,0.13,0.024,0.0
6523,06/19/2018,grid566,32.899,32.942,-122.168,-122.116,16.066,33.511,5.721,101.805,0.118,0.028,0.0
6524,06/19/2018,grid622,33.203,33.246,-121.495,-121.443,15.18,33.435,5.842,102.083,0.178,0.058,0.0
6525,06/19/2018,grid683,33.551,33.594,-120.77,-120.718,13.99,33.696,6.106,104.32,1.184,0.477,5.71
6526,06/19/2018,grid711,33.725,33.768,-120.46,-120.408,13.597,33.715,5.669,96.165,3.982,0.868,5.72
6527,06/20/1984,grid572,32.899,32.942,-118.959,-118.907,15.89,33.72,5.893,104.667,0.98,0.24,1.567
6528,06/20/1984,grid621,33.159,33.203,-118.389,-118.338,17.197,33.55,6.073,110.533,0.173,0.083,0.1
6529,06/20/1984,grid635,33.246,33.29,-118.286,-118.234,18.193,33.591,5.79,107.4,0.18,0.067,0.2
6530,06/20/1984,grid661,33.377,33.42,-117.924,-117.872,19.89,33.655,5.843,111.867,0.287,0.21,0.1
6531,06/20/1984,grid676,33.464,33.507,-117.768,-117.717,16.67,33.562,6.205,111.6,0.535,0.41,0.1
6532,06/20/2018,grid720,33.812,33.855,-121.857,-121.805,15.443,33.473,5.818,102.222,0.25,0.056,0.0
6533,06/20/2018,grid731,33.855,33.899,-120.149,-120.097,13.817,33.647,5.6,95.545,6.794,0.36,6.55
6534,06/20/2018,grid758,34.116,34.159,-121.184,-121.132,13.706,33.552,5.975,101.397,0.714,0.257,5.35
6535,06/20/2018,grid786,34.29,34.333,-120.822,-120.77,12.874,33.682,5.9,98.487,6.679,1.032,4.953
6536,06/21/1978,grid489,32.464,32.507,-117.406,-117.354,14.085,33.332,6.505,111.15,0.64,0.25,0.95
6537,06/21/1978,grid556,32.812,32.855,-117.561,-117.51,15.2,33.279,6.39,111.6,0.19,0.07,0.1
6538,06/21/1978,grid564,32.855,32.899,-117.458,-117.406,14.6,33.369,6.045,104.55,0.235,0.185,2.4
6539,06/21/1984,grid469,32.377,32.42,-119.994,-119.942,15.657,33.655,5.967,105.4,0.383,0.08,0.467
6540,06/21/1984,grid518,32.638,32.681,-119.528,-119.476,15.433,33.696,6.023,105.967,1.177,0.2,1.233
6541,06/21/1984,grid572,32.899,32.942,-118.959,-118.907,15.574,33.707,5.997,105.822,0.891,0.29,1.967
6542,06/21/2018,grid547,32.812,32.855,-123.927,-123.876,15.857,33.373,5.741,101.653,0.12,0.026,0.0
6543,06/21/2018,grid608,33.116,33.159,-123.255,-123.203,15.864,33.426,5.737,101.627,0.125,0.027,0.0
6544,06/21/2018,grid656,33.377,33.42,-124.341,-124.29,15.832,33.395,5.765,102.045,0.134,0.043,0.0
6545,06/21/2018,grid670,33.464,33.507,-122.582,-122.53,15.324,33.439,5.849,102.517,0.206,0.116,0.0
6546,06/22/1978,grid422,32.159,32.203,-118.907,-118.855,16.51,33.481,5.965,107.05,1.15,0.45,0.4
6547,06/22/1978,grid488,32.464,32.507,-118.234,-118.182,16.6,33.358,5.77,103.7,0.47,0.125,1.4
6548,06/22/1984,grid401,32.072,32.116,-120.77,-120.718,15.243,33.669,6.023,105.533,0.767,0.25,0.8
6549,06/22/1984,grid403,32.072,32.116,-120.667,-120.615,15.254,33.56,5.878,102.925,0.358,0.141,0.25
6550,06/22/2018,grid703,33.681,33.725,-123.669,-123.617,15.616,33.341,5.796,102.11,0.13,0.028,0.0
6551,06/22/2018,grid752,34.029,34.072,-122.944,-122.892,14.279,33.36,5.996,102.837,0.42,0.125,1.697
6552,06/22/2018,grid797,34.377,34.42,-122.271,-122.219,14.336,33.547,6.015,103.407,0.639,0.217,3.41
6553,06/22/2018,grid820,34.681,34.725,-121.598,-121.547,13.506,33.639,6.391,108.07,4.254,0.45,5.06
6554,06/23/1978,grid238,30.812,30.855,-121.598,-121.547,17.675,33.136,5.66,103.7,0.09,0.005,0.1
6555,06/23/1978,grid279,31.159,31.203,-120.925,-120.874,17.24,33.119,5.65,102.6,0.07,0.0,0.1
6556,06/23/1978,grid318,31.464,31.507,-120.253,-120.201,16.76,33.107,5.78,104.0,0.08,0.0,0.1
6557,06/23/1978,grid333,31.594,31.638,-118.545,-118.493,16.27,33.312,6.03,107.6,0.36,0.09,0.2
6558,06/23/1978,grid376,31.899,31.942,-117.82,-117.768,17.66,33.379,5.9,108.2,0.32,0.13,0.2
6559,06/23/1978,grid407,32.072,32.116,-117.51,-117.458,17.783,33.433,5.957,109.6,0.313,0.18,0.833
6560,06/23/1978,grid448,32.246,32.29,-117.147,-117.095,12.405,33.446,5.715,94.45,2.91,0.87,6.55
6561,06/23/1984,grid266,31.072,31.116,-122.685,-122.633,15.283,33.372,6.023,105.433,0.343,0.15,0.433
6562,06/23/1984,grid311,31.42,31.464,-122.012,-121.961,14.893,33.534,6.037,104.933,0.38,0.09,2.1
6563,06/23/1984,grid354,31.725,31.768,-121.34,-121.288,14.96,33.584,6.017,104.767,0.383,0.183,1.6
6564,06/23/2018,grid776,34.246,34.29,-120.046,-119.994,12.895,33.723,5.349,89.398,0.925,0.45,8.198
6565,06/23/2018,grid801,34.377,34.42,-119.839,-119.787,17.143,33.684,6.156,112.003,2.056,0.631,1.41
6566,06/23/2018,grid805,34.42,34.464,-120.563,-120.511,12.896,33.664,4.45,74.34,1.666,0.71,7.815
6567,06/23/2018,grid806,34.42,34.464,-120.511,-120.46,14.031,33.692,5.055,86.445,1.728,0.656,7.745
6568,06/23/2018,grid829,34.855,34.899,-121.236,-121.184,12.052,33.785,6.28,103.105,9.864,1.753,10.955
6569,06/23/2018,grid838,34.986,35.029,-120.925,-120.874,11.857,33.743,6.004,98.155,6.57,0.542,12.87
6570,06/23/2018,grid844,35.072,35.116,-120.822,-120.77,11.768,33.818,5.504,89.95,7.244,1.688,12.3
6571,06/24/1978,grid118,29.464,29.507,-124.238,-124.186,18.335,33.433,5.555,103.25,0.075,0.005,0.0
6572,06/24/1978,grid140,29.812,29.855,-123.617,-123.565,17.523,33.137,5.667,103.533,0.08,0.017,0.1
6573,06/24/1978,grid165,30.116,30.159,-122.944,-122.892,17.75,33.219,5.55,101.9,0.06,0.01,0.0
6574,06/24/1978,grid177,30.246,30.29,-121.184,-121.132,17.54,33.126,5.65,103.2,0.1,0.01,0.2
6575,06/24/1978,grid199,30.464,30.507,-122.271,-122.219,17.46,33.104,5.67,103.4,0.07,0.0,0.1
6576,06/24/1978,grid211,30.551,30.594,-120.563,-120.511,16.94,33.124,5.79,104.6,0.08,0.03,0.1
6577,06/24/1978,grid246,30.899,30.942,-119.89,-119.839,17.07,33.203,5.85,106.0,0.07,0.04,0.0
6578,06/24/1978,grid288,31.246,31.29,-119.217,-119.166,16.36,33.134,5.93,105.9,0.16,0.04,0.1
6579,06/24/2018,grid768,34.159,34.203,-119.528,-119.476,16.508,33.64,6.335,113.725,1.239,0.35,0.0
6580,06/24/2018,grid773,34.203,34.246,-119.425,-119.373,17.236,33.666,6.222,113.33,1.864,0.3,0.03
6581,06/24/2018,grid783,34.246,34.29,-119.373,-119.321,17.377,33.674,6.418,117.3,2.631,0.613,1.26
6582,06/25/1978,grid100,29.159,29.203,-124.963,-124.911,18.8,33.837,5.52,103.8,0.1,0.02,0.1
6583,06/25/1978,grid109,29.333,29.377,-121.443,-121.391,18.36,33.292,5.645,104.9,0.075,0.015,0.15
6584,06/25/1978,grid149,29.899,29.942,-121.857,-121.805,18.337,33.366,5.587,103.8,0.07,0.01,0.1
6585,06/25/1978,grid70,28.464,28.507,-126.256,-126.205,18.79,33.736,5.52,103.7,0.07,0.02,0.0
6586,06/25/1978,grid86,28.812,28.855,-125.584,-125.532,18.87,33.761,5.5,103.5,0.09,0.01,0.1
6587,06/26/1978,grid152,29.986,30.029,-120.149,-120.097,17.63,33.204,5.83,106.8,0.09,0.0,0.0
6588,06/26/1978,grid182,30.333,30.377,-119.476,-119.425,17.67,33.219,5.745,105.3,0.09,0.03,0.0
6589,06/26/1978,grid219,30.638,30.681,-118.803,-118.752,17.5,33.25,5.72,104.5,0.12,0.0,0.0
6590,06/26/1978,grid30,27.159,27.203,-128.844,-128.793,19.16,34.042,5.47,103.7,0.1,0.01,0.1
6591,06/26/1978,grid35,27.464,27.507,-128.171,-128.12,19.553,34.355,5.4,103.3,0.08,0.01,0.1
6592,06/26/1978,grid45,27.812,27.855,-127.55,-127.499,19.33,34.082,5.46,103.8,0.08,0.02,0.1
6593,06/26/1978,grid55,28.159,28.203,-126.878,-126.826,19.21,33.99,5.48,103.9,0.09,0.01,0.0
6594,06/27/1978,grid258,30.986,31.029,-118.131,-118.079,15.61,33.205,6.07,106.8,0.28,0.08,0.1
6595,06/27/1978,grid303,31.333,31.377,-117.458,-117.406,17.85,33.372,6.03,111.0,0.17,0.05,0.1
6596,06/27/1978,grid327,31.507,31.551,-117.147,-117.095,16.7,33.363,6.08,109.5,0.27,0.13,0.1
6597,06/27/1978,grid345,31.638,31.681,-116.785,-116.733,12.57,33.433,5.71,94.65,1.53,0.625,7.25
6598,06/27/1978,grid42,27.725,27.768,-129.258,-129.207,18.92,33.774,5.54,104.35,0.11,0.015,0.1
6599,06/27/1978,grid49,27.986,28.029,-128.689,-128.637,18.847,33.854,5.52,103.9,0.07,0.04,0.0
6600,06/27/1978,grid68,28.377,28.42,-127.964,-127.913,18.82,33.738,5.49,103.2,0.105,0.01,0.1
6601,06/27/1978,grid80,28.725,28.768,-127.343,-127.292,18.27,33.366,5.61,104.1,0.075,0.01,0.1
6602,06/28/1978,grid112,29.377,29.42,-125.998,-125.946,18.26,33.315,5.57,103.3,0.06,0.017,0.0
6603,06/28/1978,grid134,29.725,29.768,-125.377,-125.325,18.58,33.688,5.52,103.2,0.07,0.01,0.2
6604,06/28/1978,grid155,30.029,30.072,-124.652,-124.6,17.25,33.1,5.727,104.033,0.073,0.02,0.1
6605,06/28/1978,grid195,30.42,30.464,-117.768,-117.717,16.79,33.397,5.903,106.5,0.367,0.06,0.1
6606,06/28/1978,grid230,30.725,30.768,-117.095,-117.044,15.78,33.26,6.02,106.4,0.86,0.4,0.2
6607,06/28/1978,grid250,30.899,30.942,-116.785,-116.733,14.615,33.496,5.845,101.0,0.925,0.605,2.1
6608,06/28/1978,grid270,31.072,31.116,-116.423,-116.371,12.85,33.594,6.16,102.8,5.925,0.465,7.7
6609,06/28/1978,grid94,29.072,29.116,-126.67,-126.619,18.27,33.313,5.63,104.4,0.07,0.0,0.0
6610,06/28/2007,grid588,32.942,32.986,-117.302,-117.251,14.838,33.678,5.718,99.78,2.952,0.736,2.68
6611,06/28/2007,grid638,33.246,33.29,-117.51,-117.458,17.645,33.692,6.18,113.55,0.885,0.26,0.15
6612,06/29/1978,grid115,29.42,29.464,-119.735,-119.683,17.81,33.181,5.68,104.4,0.07,0.03,0.0
6613,06/29/1978,grid138,29.768,29.812,-119.114,-119.062,17.925,33.231,5.68,104.65,0.095,0.025,0.1
6614,06/29/1978,grid162,30.072,30.116,-118.441,-118.389,17.495,33.226,5.745,104.95,0.105,0.035,0.2
6615,06/29/1978,grid188,30.377,30.42,-124.031,-123.979,17.533,33.119,5.647,103.133,0.083,0.01,0.0
6616,06/29/1978,grid228,30.725,30.768,-123.306,-123.255,17.44,33.1,5.705,104.05,0.06,0.01,0.1
6617,06/29/1978,grid266,31.072,31.116,-122.685,-122.633,17.575,33.14,5.635,103.05,0.085,0.01,0.1
6618,06/29/1978,grid304,31.377,31.42,-122.064,-122.012,17.28,33.074,5.66,102.9,0.07,0.0,0.0
6619,06/29/1978,grid96,29.072,29.116,-120.408,-120.356,18.15,33.203,5.685,105.15,0.1,0.035,0.05
6620,06/29/2000,grid556,32.812,32.855,-117.561,-117.51,19.267,33.672,5.777,109.167,0.213,0.04,0.0
6621,06/29/2000,grid575,32.899,32.942,-117.406,-117.354,17.097,33.592,6.2,112.533,0.24,0.07,0.333
6622,06/29/2000,grid587,32.942,32.986,-117.354,-117.302,15.66,33.597,6.193,109.5,0.613,0.187,1.333
6623,06/29/2007,grid422,32.159,32.203,-118.907,-118.855,14.49,33.665,6.015,103.95,1.835,0.345,3.65
6624,06/29/2007,grid464,32.333,32.377,-118.596,-118.545,17.187,33.714,6.143,111.8,0.443,0.043,0.167
6625,06/29/2007,grid496,32.507,32.551,-118.234,-118.182,15.8,33.706,6.425,113.75,0.415,0.11,0.3
6626,06/29/2007,grid521,32.638,32.681,-117.924,-117.872,17.125,33.646,6.065,110.1,0.23,0.055,0.05
6627,06/29/2007,grid556,32.812,32.855,-117.561,-117.51,15.97,33.648,6.7,118.95,0.325,0.08,0.0
6628,06/29/2007,grid575,32.899,32.942,-117.406,-117.354,16.577,33.64,6.843,122.833,0.397,0.11,0.3
6629,06/30/1978,grid121,29.507,29.551,-118.027,-117.975,17.76,33.218,5.745,105.45,0.1,0.02,0.0
6630,06/30/1978,grid354,31.725,31.768,-121.34,-121.288,17.075,33.107,5.755,104.2,0.1,0.015,0.0
6631,06/30/1978,grid403,32.072,32.116,-120.667,-120.615,15.715,33.1,6.02,106.1,0.62,0.05,0.2
6632,06/30/1978,grid469,32.377,32.42,-119.994,-119.942,15.07,33.155,6.18,107.6,0.72,0.11,0.1
6633,06/30/1978,grid502,32.551,32.594,-119.528,-119.476,13.775,33.68,6.64,113.0,3.425,0.83,4.3
6634,06/30/1978,grid74,28.507,28.551,-119.994,-119.942,19.01,33.323,5.595,105.25,0.095,0.035,0.0
6635,06/30/1978,grid88,28.855,28.899,-119.373,-119.321,18.77,33.314,5.6,104.9,0.13,0.03,0.0
6636,06/30/2000,grid387,31.986,32.029,-119.269,-119.217,15.045,33.502,6.135,106.95,0.975,0.225,2.15
6637,06/30/2000,grid422,32.159,32.203,-118.907,-118.855,16.093,33.779,5.843,104.333,0.87,0.26,3.267
6638,06/30/2000,grid464,32.333,32.377,-118.596,-118.545,15.545,33.707,5.57,98.4,0.5,0.225,3.9
6639,06/30/2000,grid496,32.507,32.551,-118.234,-118.182,17.045,33.648,5.975,108.4,0.45,0.12,0.05
6640,06/30/2000,grid521,32.638,32.681,-117.924,-117.872,17.943,33.592,5.747,106.067,0.347,0.093,0.033
6641,06/30/2007,grid279,31.159,31.203,-120.925,-120.874,16.32,33.502,5.775,103.3,0.24,0.04,0.15
6642,06/30/2007,grid324,31.507,31.551,-120.253,-120.201,15.235,33.732,6.21,108.85,1.955,0.495,0.1
6643,06/30/2007,grid363,31.812,31.855,-119.58,-119.528,15.975,33.528,5.865,104.2,0.375,0.09,0.6
6644,06/30/2007,grid387,31.986,32.029,-119.269,-119.217,15.48,33.57,5.99,105.4,0.55,0.13,0.75
6645,07/01/1978,grid141,29.812,29.855,-117.406,-117.354,17.545,33.284,5.815,106.35,0.125,0.04,0.1
6646,07/01/1978,grid170,30.159,30.203,-116.733,-116.681,16.835,33.442,6.695,120.8,0.375,0.295,0.0
6647,07/01/1978,grid184,30.333,30.377,-116.423,-116.371,17.165,33.329,5.965,108.25,0.16,0.075,0.1
6648,07/01/1978,grid572,32.899,32.942,-118.959,-118.907,15.925,33.404,5.825,103.35,1.165,0.195,1.2
6649,07/01/1978,grid621,33.159,33.203,-118.389,-118.338,18.38,33.479,5.71,106.3,0.24,0.06,0.0
6650,07/01/1978,grid642,33.29,33.333,-118.131,-118.079,17.305,33.376,5.93,107.95,0.21,0.09,0.3
6651,07/01/1997,grid575,32.899,32.942,-117.406,-117.354,17.44,33.512,6.17,112.5,0.515,0.2,0.0
6652,07/01/1997,grid587,32.942,32.986,-117.354,-117.302,15.998,33.414,6.41,113.775,0.898,0.335,0.025
6653,07/01/2000,grid238,30.812,30.855,-121.598,-121.547,17.687,33.38,5.587,102.5,0.117,0.02,0.0
6654,07/01/2000,grid279,31.159,31.203,-120.925,-120.874,17.713,33.415,5.597,102.767,0.14,0.02,0.0
6655,07/01/2000,grid324,31.507,31.551,-120.253,-120.201,17.99,33.499,5.57,102.9,0.12,0.02,0.0
6656,07/01/2000,grid363,31.812,31.855,-119.58,-119.528,16.25,33.488,5.897,105.333,0.337,0.107,1.967
6657,07/01/2005,grid576,32.899,32.942,-117.302,-117.251,11.147,33.533,3.86,62.133,2.88,1.17,10.067
6658,07/01/2005,grid588,32.942,32.986,-117.302,-117.251,11.133,33.55,3.633,58.567,0.99,0.747,12.967
6659,07/01/2005,grid630,33.203,33.246,-117.51,-117.458,11.172,33.538,3.148,50.675,2.52,0.825,6.6
6660,07/01/2007,grid140,29.812,29.855,-123.617,-123.565,17.43,33.301,5.627,102.7,0.073,0.01,0.033
6661,07/01/2007,grid168,30.159,30.203,-122.944,-122.892,17.24,33.244,5.61,102.0,0.09,0.0,0.0
6662,07/01/2007,grid207,30.507,30.551,-122.271,-122.219,16.807,33.3,5.66,102.1,0.06,0.02,0.0
6663,07/01/2007,grid238,30.812,30.855,-121.598,-121.547,16.793,33.36,5.687,102.567,0.11,0.03,0.0
6664,07/02/1978,grid125,29.594,29.638,-116.371,-116.319,16.26,33.368,6.105,108.95,0.545,0.135,0.15
6665,07/02/1978,grid137,29.725,29.768,-116.009,-115.957,14.36,33.442,6.41,110.2,2.7,0.72,0.2
6666,07/02/1978,grid674,33.464,33.507,-119.321,-119.269,14.85,33.924,5.667,99.067,1.933,0.443,3.967
6667,07/02/1978,grid697,33.638,33.681,-119.01,-118.959,12.68,33.451,5.915,98.25,1.29,0.32,4.55
6668,07/02/1978,grid725,33.812,33.855,-118.7,-118.648,15.85,33.557,6.4,113.4,1.58,0.91,0.4
6669,07/02/1978,grid89,28.899,28.942,-117.665,-117.613,17.67,33.336,5.72,104.9,0.195,0.035,0.0
6670,07/02/1992,grid575,32.899,32.942,-117.406,-117.354,15.23,33.327,6.46,112.9,0.857,0.323,0.1
6671,07/02/1992,grid587,32.942,32.986,-117.354,-117.302,12.47,33.339,6.597,109.133,4.502,1.412,2.467
6672,07/02/1997,grid387,31.986,32.029,-119.269,-119.217,17.96,33.629,5.665,104.65,0.32,0.075,0.0
6673,07/02/1997,grid422,32.159,32.203,-118.907,-118.855,17.995,33.644,5.645,104.35,0.27,0.07,0.0
6674,07/02/1997,grid464,32.333,32.377,-118.596,-118.545,18.315,33.651,5.575,103.75,0.23,0.07,0.0
6675,07/02/1997,grid496,32.507,32.551,-118.234,-118.182,18.47,33.568,5.61,104.65,0.165,0.05,0.0
6676,07/02/1997,grid521,32.638,32.681,-117.924,-117.872,17.835,33.501,6.075,111.75,0.3,0.085,0.0
6677,07/02/1997,grid556,32.812,32.855,-117.561,-117.51,17.975,33.478,6.065,111.85,0.205,0.07,0.0
6678,07/02/2000,grid140,29.812,29.855,-123.617,-123.565,17.49,33.389,5.663,103.567,0.133,0.03,0.0
6679,07/02/2000,grid168,30.159,30.203,-122.944,-122.892,17.957,33.511,5.593,103.267,0.113,0.03,0.0
6680,07/02/2000,grid188,30.377,30.42,-124.031,-123.979,17.563,33.337,5.587,102.267,0.117,0.02,0.0
6681,07/02/2000,grid207,30.507,30.551,-122.271,-122.219,18.38,33.657,5.507,102.6,0.1,0.023,0.0
6682,07/02/2002,grid575,32.899,32.942,-117.406,-117.354,14.477,33.557,6.497,112.167,0.963,0.243,1.733
6683,07/02/2002,grid587,32.942,32.986,-117.354,-117.302,12.887,33.527,5.733,95.933,1.777,0.703,4.933
6684,07/02/2005,grid422,32.159,32.203,-118.907,-118.855,15.325,33.254,5.915,103.55,0.545,0.11,2.05
6685,07/02/2005,grid464,32.333,32.377,-118.596,-118.545,14.483,33.395,5.797,99.867,0.707,0.323,2.667
6686,07/02/2005,grid496,32.507,32.551,-118.234,-118.182,14.82,33.433,5.36,93.45,1.975,0.65,5.0
6687,07/02/2005,grid529,32.681,32.725,-117.924,-117.872,15.565,33.39,6.4,112.65,0.58,0.215,0.05
6688,07/02/2005,grid556,32.812,32.855,-117.561,-117.51,11.643,33.378,4.997,81.367,1.41,0.513,9.6
6689,07/02/2005,grid575,32.899,32.942,-117.406,-117.354,13.035,33.446,5.18,87.4,1.72,0.675,6.35
6690,07/02/2007,grid188,30.377,30.42,-124.031,-123.979,17.933,33.554,5.54,102.3,0.04,0.027,0.0
6691,07/02/2007,grid227,30.725,30.768,-123.358,-123.306,17.5,33.493,5.56,101.7,0.05,0.01,0.1
6692,07/02/2007,grid266,31.072,31.116,-122.685,-122.633,17.227,33.354,5.6,101.867,0.06,0.01,0.0
6693,07/02/2007,grid305,31.377,31.42,-122.012,-121.961,16.73,33.359,5.69,102.5,0.09,0.02,0.0
6694,07/03/1978,grid33,27.333,27.377,-119.217,-119.166,19.33,33.356,5.51,104.3,0.07,0.01,0.1
6695,07/03/1978,grid40,27.681,27.725,-118.596,-118.545,19.29,33.349,5.59,105.8,0.07,0.01,0.1
6696,07/03/1978,grid449,32.29,32.333,-121.754,-121.702,16.5,33.079,5.82,104.2,0.18,0.05,0.0
6697,07/03/1978,grid516,32.638,32.681,-121.081,-121.029,16.33,33.06,5.8,103.5,0.14,0.03,0.1
6698,07/03/1978,grid591,32.986,33.029,-120.408,-120.356,12.875,33.268,6.08,101.25,0.99,0.155,3.25
6699,07/03/1978,grid648,33.333,33.377,-119.683,-119.632,14.92,33.581,6.265,109.0,2.47,1.145,1.05
6700,07/03/1992,grid387,31.986,32.029,-119.269,-119.217,14.995,33.181,6.16,107.05,0.395,0.205,0.4
6701,07/03/1992,grid422,32.159,32.203,-118.907,-118.855,17.733,33.268,5.677,104.167,0.12,0.027,0.0
6702,07/03/1992,grid431,32.203,32.246,-118.959,-118.907,16.98,33.223,5.777,104.433,0.143,0.033,0.0
6703,07/03/1992,grid464,32.333,32.377,-118.596,-118.545,17.433,33.345,5.833,106.367,0.32,0.11,0.0
6704,07/03/1992,grid496,32.507,32.551,-118.234,-118.182,17.99,33.366,5.847,107.667,0.21,0.073,0.1
6705,07/03/1992,grid521,32.638,32.681,-117.924,-117.872,18.343,33.427,6.07,112.433,0.19,0.063,0.0
6706,07/03/1992,grid556,32.812,32.855,-117.561,-117.51,17.52,33.364,6.06,110.667,0.223,0.077,0.1
6707,07/03/1997,grid238,30.812,30.855,-121.598,-121.547,16.86,33.404,5.747,103.8,0.15,0.04,0.0
6708,07/03/1997,grid278,31.159,31.203,-120.977,-120.925,16.893,33.505,5.723,103.5,0.143,0.033,0.1
6709,07/03/1997,grid324,31.507,31.551,-120.253,-120.201,17.727,33.573,5.57,102.4,0.183,0.05,0.0
6710,07/03/1997,grid363,31.812,31.855,-119.58,-119.528,17.18,33.644,5.725,104.2,0.32,0.1,0.0
6711,07/03/2000,grid227,30.725,30.768,-123.358,-123.306,17.89,33.46,5.583,102.9,0.143,0.03,0.0
6712,07/03/2000,grid266,31.072,31.116,-122.685,-122.633,17.583,33.404,5.617,102.867,0.11,0.023,0.0
6713,07/03/2000,grid305,31.377,31.42,-122.012,-121.961,17.387,33.373,5.603,102.2,0.123,0.03,0.0
6714,07/03/2000,grid354,31.725,31.768,-121.34,-121.288,16.703,33.318,5.767,103.8,0.213,0.037,0.033
6715,07/03/2002,grid387,31.986,32.029,-119.269,-119.217,14.65,33.308,6.203,107.167,0.473,0.123,1.333
6716,07/03/2002,grid421,32.159,32.203,-118.959,-118.907,14.478,33.737,6.15,106.15,2.042,0.88,3.775
6717,07/03/2002,grid464,32.333,32.377,-118.596,-118.545,15.095,33.629,6.245,109.05,1.675,0.345,0.35
6718,07/03/2002,grid496,32.507,32.551,-118.234,-118.182,14.877,33.656,6.157,107.167,1.613,0.37,1.8
6719,07/03/2002,grid521,32.638,32.681,-117.924,-117.872,15.41,33.559,6.23,109.45,0.685,0.15,0.55
6720,07/03/2002,grid556,32.812,32.855,-117.561,-117.51,15.815,33.57,6.07,107.5,0.435,0.105,0.55
6721,07/03/2005,grid238,30.812,30.855,-121.598,-121.547,18.097,33.16,5.563,102.767,0.143,0.033,0.0
6722,07/03/2005,grid279,31.159,31.203,-120.925,-120.874,17.338,33.094,5.645,102.75,0.145,0.045,0.0
6723,07/03/2005,grid324,31.507,31.551,-120.253,-120.201,17.13,33.177,5.645,102.35,0.22,0.065,0.0
6724,07/03/2005,grid363,31.812,31.855,-119.58,-119.528,16.575,33.198,5.775,103.6,0.365,0.09,0.0
6725,07/03/2005,grid387,31.986,32.029,-119.269,-119.217,15.247,33.477,6.253,109.433,0.723,0.313,0.767
6726,07/03/2007,grid354,31.725,31.768,-121.34,-121.288,16.37,33.49,5.73,102.6,0.133,0.04,0.0
6727,07/03/2007,grid403,32.072,32.116,-120.667,-120.615,14.14,33.346,6.027,103.033,0.463,0.13,4.6
6728,07/03/2007,grid469,32.377,32.42,-119.994,-119.942,14.867,33.583,5.93,103.067,0.467,0.013,5.233
6729,07/03/2012,grid556,32.812,32.855,-117.561,-117.51,15.52,33.498,6.78,119.5,1.025,0.245,0.05
6730,07/04/1978,grid378,31.942,31.986,-122.426,-122.375,17.02,33.095,5.72,103.5,0.09,0.01,0.0
6731,07/04/1978,grid498,32.551,32.594,-122.84,-122.789,16.52,33.058,5.79,103.7,0.14,0.045,0.1
6732,07/04/1978,grid50,28.029,28.072,-117.924,-117.872,19.21,33.328,5.57,105.2,0.08,0.01,0.0
6733,07/04/1978,grid566,32.899,32.942,-122.168,-122.116,16.24,32.974,5.84,103.9,0.14,0.04,0.0
6734,07/04/1978,grid623,33.203,33.246,-121.443,-121.391,16.135,32.988,5.84,103.75,0.11,0.025,0.1
6735,07/04/1992,grid237,30.812,30.855,-121.65,-121.598,17.97,33.158,5.66,104.3,0.08,0.02,0.1
6736,07/04/1992,grid238,30.812,30.855,-121.598,-121.547,18.7,33.175,5.57,104.1,0.085,0.02,0.1
6737,07/04/1992,grid279,31.159,31.203,-120.925,-120.874,18.825,33.2,5.52,103.4,0.09,0.015,0.1
6738,07/04/1992,grid324,31.507,31.551,-120.253,-120.201,18.285,33.16,5.595,103.75,0.1,0.015,0.0
6739,07/04/1992,grid363,31.812,31.855,-119.58,-119.528,18.087,33.186,5.607,103.6,0.1,0.02,0.1
6740,07/04/1997,grid140,29.812,29.855,-123.617,-123.565,19.44,33.429,5.41,102.7,0.06,0.01,0.0
6741,07/04/1997,grid168,30.159,30.203,-122.944,-122.892,18.777,33.339,5.43,101.7,0.06,0.02,0.0
6742,07/04/1997,grid207,30.507,30.551,-122.271,-122.219,17.42,33.227,5.633,102.767,0.07,0.02,0.0
6743,07/04/2000,grid403,32.072,32.116,-120.667,-120.615,15.723,33.697,5.713,101.1,0.36,0.153,2.933
6744,07/04/2000,grid469,32.377,32.42,-119.994,-119.942,15.82,33.695,5.81,103.0,0.56,0.17,2.8
6745,07/04/2000,grid518,32.638,32.681,-119.528,-119.476,16.57,33.776,5.6,100.8,0.64,0.163,2.8
6746,07/04/2002,grid238,30.812,30.855,-121.598,-121.547,16.81,33.45,5.707,103.033,0.11,0.02,0.1
6747,07/04/2002,grid278,31.159,31.203,-120.977,-120.925,16.583,33.474,5.663,101.8,0.093,0.02,0.133
